Protein_1	Protein_2	Interaction_label
INPPL1	NCOA3	0
INPPL1	ZNF654	0
INS	AKAP3	0
INS	BPNT2	0
INS	NME5	0
INSC	CORO1A	0
INSC	CSTF2	0
INSC	MAP1LC3B	0
INSC	NSFL1C	0
INSIG1	DSC2	0
INSIG1	SLFN14	0
INSIG1	USP17L11	0
INSIG2	MAGEE1	0
INSIG2	MMP8	0
INSIG2	PDE3A	0
INSIG2	TRAV8-4	0
INSL3	ZFP69B	0
INSL4	ERP44	0
INSL4	FLT3	0
INSL5	KIF13B	0
INSL5	NOTCH4	0
INSL5	PDE4C	0
INSM1	SYT9	0
INSM2	FOXP4	0
INSM2	GPD1	0
INSM2	HOXD9	0
INSM2	NR3C1	0
INSM2	PLCD4	0
INSM2	SCGB2A1	0
INSM2	ZFYVE16	0
INSR	CLEC6A	0
INSR	KCNK17	0
INSR	RNF26	0
INSR	USP25	0
INSYN1	HAUS4	0
INSYN1	RTN4R	0
INSYN1	TACC3	0
INSYN2A	EMC4	0
INSYN2A	MTPAP	0
INSYN2A	ODAD1	0
INTS11	ATP11A	0
INTS11	KCTD8	0
INTS11	RALGAPA2	0
INTS11	TBRG1	0
INTS12	LIPH	0
INTS12	MATN3	0
INTS12	WFS1	0
INTS13	CTTNBP2NL	0
INTS13	UHRF1	0
INTS2	ARHGAP11B	0
INTS2	BRIP1	0
INTS2	IFI27L1	0
INTS2	IFNB1	0
INTS2	KDM4C	0
INTS2	MRPS26	0
INTS2	TAT	0
INTS3	GPD2	0
INTS3	ILK	0
INTS3	SNX27	0
INTS4	CEP164	0
INTS4	ORC1	0
INTS5	CWC25	0
INTS5	GLUD2	0
INTS5	SPIN1	0
INTS7	IGHV1OR21-1	0
INTS8	FEN1	0
INTS8	MAGED2	0
INTS8	ST8SIA4	0
INTS9	BSX	0
INTS9	FOXF2	0
INVS	ATP13A1	0
INVS	CACNG4	0
INVS	NT5C1B	0
IP6K1	RSRC1	0
IP6K1	SLC5A6	0
IP6K2	JMJD8	0
IP6K3	C3	0
IP6K3	EFL1	0
IP6K3	NMB	0
IP6K3	RC3H2	0
IPMK	CYP4V2	0
IPMK	TRIM51GP	0
IPO13	ALPL	0
IPO13	BPGM	0
IPO13	ZNF552	0
IPO4	FAR1	0
IPO4	NDUFA11	0
IPO5	ARHGAP17	0
IPO5	FBF1	0
IPO5	JMJD7	0
IPO5	MRPL22	0
IPO5	TTC26	0
IPO7	PROC	0
IPO7	TAS2R46	0
IPO8	PARP2	0
IPO8	TXNRD2	0
IPO9	SGSH	0
IPO9	ZNF24	0
IPPK	NOTCH2	0
IPPK	RABGAP1L	0
IPPK	SYT8	0
IQCB1	PMM2	0
IQCE	ARHGAP39	0
IQCE	DGLUCY	0
IQCF1	MAPRE2	0
IQCF1	VPS25	0
IQCF1	ZRANB1	0
IQCG	PSPC1	0
IQGAP1	DEFB130B	0
IQGAP1	ENDOG	0
IQGAP2	CCN1	0
IQGAP2	CCNO	0
IQGAP2	CNOT1	0
IQGAP2	HPS3	0
IQGAP2	TRIML1	0
IQGAP3	ING1	0
IQGAP3	OR5T3	0
IQGAP3	SLC26A11	0
IQGAP3	ZNF304	0
IQSEC1	B4GALT4	0
IQSEC1	H3-5	0
IQSEC1	RPS24	0
IQSEC2	UROC1	0
IQUB	SPPL3	0
IQUB	TERF2IP	0
IQUB	ZNF622	0
IRAG1	COL4A5	0
IRAG1	TRAF3IP1	0
IRAG2	GEMIN8	0
IRAG2	KCNN4	0
IRAG2	PTER	0
IRAK1	MSN	0
IRAK1	RNASEH2A	0
IRAK1	TLE3	0
IRAK2	FN3KRP	0
IRAK2	ZNHIT6	0
IRAK3	GFPT1	0
IRAK3	NAPEPLD	0
IRAK3	TTK	0
IRAK4	MYO6	0
IRAK4	PRRC2C	0
IRF1	AGO2	0
IRF1	HES5	0
IRF1	TBCK	0
IRF2	SLC12A5	0
IRF2	SYNPO	0
IRF2BP1	HSPB11	0
IRF2BP1	JAM2	0
IRF2BP1	TWSG1	0
IRF2BP2	APOL1	0
IRF2BP2	DNMT1	0
IRF2BP2	GIT1	0
IRF2BP2	KANK4	0
IRF2BP2	KCTD2	0
IRF2BP2	MATN1	0
IRF2BP2	RGL2	0
IRF2BPL	KLHDC2	0
IRF3	C1QC	0
IRF3	CLCN5	0
IRF3	NAA20	0
IRF3	SOX14	0
IRF4	CD300C	0
IRF4	MYO5C	0
IRF4	RANGAP1	0
IRF5	ASB12	0
IRF5	DCDC1	0
IRF5	MAPRE3	0
IRF6	MYH6	0
IRF6	RHEX	0
IRF6	VPS33A	0
IRF7	BBS1	0
IRF8	DYNLL2	0
IRF8	TIAF1	0
IRF9	IGHV3OR16-13	0
IRF9	MLLT10	0
IRGC	RGS1	0
IRGM	BPNT2	0
IRGM	HSPG2	0
IRS1	ACP5	0
IRS1	CACNA1A	0
IRS1	NR1D2	0
IRS4	DNAJC13	0
IRS4	EIF5A2	0
IRS4	FANCM	0
IRX1	AQP11	0
IRX1	CEACAM1	0
IRX1	CETP	0
IRX2	FAM20C	0
IRX2	GTF2H2	0
IRX3	KCND3	0
IRX3	RFC1	0
IRX4	C1GALT1	0
IRX4	HECW1	0
IRX4	PDF	0
IRX5	TSR1	0
IRX6	DEDD	0
IRX6	RTN4IP1	0
ISCA1	USP17L24	0
ISCA2	AGL	0
ISCU	ACTN1	0
ISCU	DDX28	0
ISCU	DENND4A	0
ISCU	RPS17	0
ISG15	CALHM1	0
ISG15	DHX33	0
ISG20	HPF1	0
ISG20	TOMM34	0
ISL1	GDF2	0
ISL2	CA5A	0
ISL2	STX12	0
ISL2	TRIM38	0
ISLR2	PPP1R1A	0
ISOC2	HMGN3	0
ISOC2	PDGFD	0
ISOC2	RPL27A	0
IST1	CD40	0
IST1	SOCS4	0
IST1	TASL	0
ISX	ABCD2	0
ISX	ARPIN	0
ISX	CASR	0
ISX	POP1	0
ISY1	MMP11	0
ISY1	TAS2R43	0
ISYNA1	CDT1	0
ISYNA1	CRIPAK	0
ISYNA1	UCN	0
ISYNA1	WIPF1	0
ITCH	SRD5A3	0
ITCH	YIF1B	0
ITGA1	NPAS2	0
ITGA1	PCLAF	0
ITGA1	SYNPO	0
ITGA1	ZNF345	0
ITGA11	ERN2	0
ITGA11	MBOAT1	0
ITGA11	NPPA	0
ITGA2	AQP8	0
ITGA2	ARHGEF3	0
ITGA2	CASQ1	0
ITGA2	FOXC1	0
ITGA2B	UBQLNL	0
ITGA2B	WDR74	0
ITGA3	LRRIQ4	0
ITGA3	ZNF840P	0
ITGA4	GBP2	0
ITGA5	GRHL3	0
ITGA5	IGHV3OR16-10	0
ITGA5	NOA1	0
ITGA6	GPD1	0
ITGA7	DBI	0
ITGA7	MAP3K11	0
ITGA7	NFIA	0
ITGA7	TIGAR	0
ITGAL	CACNA1I	0
ITGAL	MDN1	0
ITGAL	MOSPD1	0
ITGAM	SERTAD1	0
ITGAV	GABBR2	0
ITGAV	IGHD	0
ITGAV	MAP3K4	0
ITGAV	REG1B	0
ITGAX	WDR36	0
ITGB1	NEUROG1	0
ITGB1BP1	IL10	0
ITGB1BP1	SMU1	0
ITGB1BP1	SNRPC	0
ITGB1BP1	VPS13A	0
ITGB1BP2	BRD1	0
ITGB1BP2	MRPS5	0
ITGB2	COQ10A	0
ITGB2	DCDC2	0
ITGB3	ANAPC2	0
ITGB3	HTR3D	0
ITGB3	NUP98	0
ITGB3BP	ELOA2	0
ITGB3BP	INSYN1	0
ITGB3BP	IRF6	0
ITGB3BP	ISOC2	0
ITGB3BP	ZNF136	0
ITGB4	ACIN1	0
ITGB4	EID2	0
ITGB4	TMEM250	0
ITGB4	WWP2	0
ITGB5	CEP120	0
ITGB6	SUPT4H1	0
ITGB7	ARFIP1	0
ITGB7	CRYGD	0
ITGB8	RNF2	0
ITGBL1	CARD10	0
ITGBL1	LITAF	0
ITGBL1	MTMR2	0
ITIH4	CACNG3	0
ITIH4	CCDC13	0
ITIH4	CFHR5	0
ITIH4	LDOC1	0
ITIH4	RNPS1	0
ITIH4	ZXDA	0
ITK	MLLT6	0
ITLN1	ADAMTS9	0
ITM2A	PRSS48	0
ITM2A	TRIM41	0
ITM2B	AVPR1B	0
ITM2B	H2BC5	0
ITM2B	HS3ST1	0
ITM2B	PAEP	0
ITM2B	POLR1H	0
ITM2C	ANGPTL8	0
ITM2C	DRC7	0
ITM2C	MIF	0
ITM2C	RBPMS	0
ITM2C	STAU1	0
ITPA	CYBRD1	0
ITPA	LAMTOR1	0
ITPA	NMD3	0
ITPA	PDGFRB	0
ITPKA	RNASET2	0
ITPKA	USP20	0
ITPKB	ANK1	0
ITPKB	ANO9	0
ITPKC	GSTK1	0
ITPR1	NUDC	0
ITPR1	SAT1	0
ITPR1	STAG3	0
ITPR2	COL4A3	0
ITPR2	ONECUT3	0
ITPR3	MCM9	0
ITPR3	MOGAT1	0
ITSN1	EIF5A2	0
ITSN1	NRCAM	0
ITSN2	ATG10	0
ITSN2	EMB	0
ITSN2	KLHDC2	0
ITSN2	NUDT18	0
ITSN2	ZGRF1	0
IVD	DNAI1	0
IVD	PEX2	0
IVL	ADAMTS18	0
IVL	CKAP5	0
IVL	DPEP1	0
IVL	IFTAP	0
IVNS1ABP	CAPN3	0
IVNS1ABP	INPP5J	0
IVNS1ABP	LATS1	0
IVNS1ABP	TAF15	0
IVNS1ABP	TCL1B	0
IVNS1ABP	TOGARAM1	0
IWS1	DHX30	0
IWS1	INAVA	0
IWS1	NAA35	0
IYD	NEK8	0
IYD	NKAP	0
IZUMO1	EIF3F	0
IZUMO1	GINS2	0
IZUMO1	TADA2A	0
J3QT63	CCDC61	0
J3QT63	DAB2	0
J3QT63	ETFDH	0
J3QT63	KYAT3	0
J3QT63	PARD3	0
J3QT63	PPM1E	0
JADE1	STBD1	0
JADE1	STK10	0
JADE2	ATP9B	0
JADE2	IL7R	0
JADE2	TAF6	0
JADE2	THOP1	0
JADE3	FAIM2	0
JADE3	MARCO	0
JADE3	MMAA	0
JAG1	DARS2	0
JAG1	FOLH1B	0
JAG2	ATP8B3	0
JAG2	MARK4	0
JAG2	NARS2	0
JAGN1	IL27RA	0
JAK1	BRF2	0
JAK1	ZNF799	0
JAK2	USP22	0
JAK3	PDCD2	0
JAKMIP1	MACROD1	0
JAKMIP1	NPHS1	0
JAM2	C4A	0
JAM2	CD63	0
JAM2	PDPK1	0
JAM2	SLC20A1	0
JAM2	ZNF302	0
JAM3	ATP2A1	0
JAM3	ESPNL	0
JAM3	RYR1	0
JAML	MYL1	0
JAML	ZNF681	0
JAZF1	ELOVL2	0
JAZF1	SAG	0
JCHAIN	AMY2A	0
JCHAIN	TFAP2D	0
JDP2	MYRF	0
JDP2	TACR2	0
JDP2	TFR2	0
JMJD1C	CHCHD3	0
JMJD4	BRD4	0
JMJD6	PROKR1	0
JMJD6	TRIML2	0
JMJD7	PIPOX	0
JMJD7	TRPM8	0
JMJD8	DRD3	0
JMJD8	OR6C3	0
JMJD8	SCN2B	0
JMJD8	USP31	0
JMY	IFNGR2	0
JMY	VCPKMT	0
JOSD2	HIBADH	0
JOSD2	LASP1	0
JOSD2	PILRA	0
JOSD2	SLC13A3	0
JPH1	FMR1	0
JPH1	GSTT2B	0
JPH1	RIMS2	0
JPH2	ABCB6	0
JPH2	GFRA4	0
JPH2	OR1Q1	0
JPH2	SERBP1	0
JPH2	WNT8B	0
JPH2	ZNF30	0
JPH3	TADA2A	0
JPH4	DIO1	0
JPH4	E4F1	0
JPH4	SSH1	0
JRK	NUP35	0
JRK	PMS2P5	0
JRK	RAPGEF1	0
JRKL	DIMT1	0
JRKL	HNRNPH2	0
JSRP1	TNFSF12	0
JTB	ARHGAP23	0
JTB	LTA4H	0
JTB	TPRA1	0
JTB	USP17L1	0
JUN	MED4	0
JUN	MMP21	0
JUN	MMS22L	0
JUNB	CD63	0
JUNB	TESC	0
JUND	GSTT1	0
JUND	GTPBP3	0
JUND	MEMO1	0
JUP	CARD8	0
JUP	CYP46A1	0
K7EJF2	HPX	0
K7EJF2	PILRB	0
K7EJF2	SVIP	0
K7EJF2	SYCE1	0
K7ELV7	C9	0
K7ELV7	CYP3A43	0
K7ELV7	HDGF	0
K7ELV7	MIDEAS	0
K7EP34	STMP1	0
K7EP34	ZADH2	0
K7EPY8	APOA2	0
K7EPY8	CTSV	0
K7EPY8	OPN3	0
K7EPY8	PIP5K1C	0
K7EPY8	PTER	0
K7EPY8	RUNX1T1	0
K7EPY8	SNRPN	0
K7EQG2	HNRNPAB	0
K7EQG2	INHA	0
K7N7A8	GBP3	0
K7N7A8	HTT	0
K7N7A8	IL11RA	0
K7N7A8	LIAS	0
K7N7A8	NANS	0
K7N7A8	TGIF1	0
KALRN	BAP1	0
KALRN	LMAN2L	0
KALRN	SDHAF4	0
KALRN	SETD9	0
KANK1	CCNJ	0
KANK1	PDE8B	0
KANK1	PEX12	0
KANK2	PHGDH	0
KANK2	RAB9B	0
KANK2	RBM10	0
KANK4	UCMA	0
KANSL1	CSK	0
KANSL1	CYFIP1	0
KANSL1	ETF1	0
KANSL2	APOBEC2	0
KANSL2	IGKV1D-16	0
KARS1	IGLV2-8	0
KARS1	IL3RA	0
KARS1	LPA	0
KARS1	PDK3	0
KASH5	MITD1	0
KASH5	MYO7A	0
KASH5	RMI2	0
KASH5	TPM3	0
KASH5	TSEN34	0
KASH5	VPS37B	0
KASH5	ZIC3	0
KAT14	GYG1	0
KAT14	HDGFL1	0
KAT14	NOTCH2	0
KAT14	NUMB	0
KAT14	TFPI	0
KAT2A	ICAM1	0
KAT2A	MAGOH	0
KAT2A	SLC25A16	0
KAT2B	FKBP10	0
KAT2B	KANK4	0
KAT2B	PLK4	0
KAT2B	XPOT	0
KAT5	AGPAT4	0
KAT5	FZD7	0
KAT5	TWIST2	0
KAT6A	CASS4	0
KAT6A	TBC1D16	0
KAT6B	IFIT5	0
KAT6B	IKZF3	0
KAT6B	SOD1	0
KAT6B	SOST	0
KAT6B	SYN2	0
KAT7	CTF1	0
KAT7	ELK1	0
KAT8	ARHGAP26	0
KAT8	ATP4B	0
KAT8	TMEM17	0
KATNA1	DIRAS3	0
KATNA1	SLC25A18	0
KATNAL1	BAK1	0
KATNAL1	IGLC1	0
KATNAL1	KCNC4	0
KATNAL2	MORC2	0
KATNB1	TNFSF14	0
KATNBL1	CRB3	0
KATNBL1	FTCD	0
KAZALD1	BANK1	0
KAZALD1	CDON	0
KAZALD1	EIF2B4	0
KAZALD1	PROP1	0
KAZALD1	TAF3	0
KAZALD1	ZMYND8	0
KBTBD6	CA3	0
KBTBD6	GFER	0
KBTBD6	GHR	0
KBTBD6	KRTCAP2	0
KBTBD7	NREP	0
KBTBD7	RPL38	0
KBTBD7	TMEM50A	0
KBTBD7	UBLCP1	0
KCMF1	DERL1	0
KCMF1	ZSCAN4	0
KCNA1	CEP68	0
KCNA1	NDST4	0
KCNA10	UBXN6	0
KCNA10	VPS11	0
KCNA2	DYNC1I2	0
KCNA3	CREBZF	0
KCNA3	PPP2R3A	0
KCNA6	KLK12	0
KCNA6	UBE2K	0
KCNA7	SYNGR2	0
KCNAB1	CHP1	0
KCNAB1	SLC44A3	0
KCNAB3	IFNA7	0
KCNAB3	IKBKB	0
KCNAB3	SRGAP1	0
KCNAB3	TNFRSF10D	0
KCNB2	IFNGR1	0
KCNC1	DRG2	0
KCNC1	NR0B1	0
KCNC1	TCF7L1	0
KCNC2	CYGB	0
KCNC2	RNF186	0
KCNC3	AGFG1	0
KCNC4	FHOD1	0
KCNC4	QARS1	0
KCND1	ANXA6	0
KCND2	CLCN5	0
KCND2	USP20	0
KCND3	KDELR1	0
KCNE1	NOVA2	0
KCNE1	RDH5	0
KCNE1	URM1	0
KCNE2	CAPN11	0
KCNE2	ST6GALNAC3	0
KCNE3	SELENOF	0
KCNF1	CCDC120	0
KCNF1	POFUT1	0
KCNG1	GPR52	0
KCNG1	PRKAG2	0
KCNG2	AQP11	0
KCNG2	DDX19A	0
KCNG2	TAF12	0
KCNG3	ATP2C1	0
KCNG3	MRPL57	0
KCNG3	MYOD1	0
KCNG3	NPY1R	0
KCNG3	NUDT16L1	0
KCNG3	PAN3	0
KCNG4	TTLL8	0
KCNH1	FBXO38	0
KCNH2	ASGR2	0
KCNH2	ATPSCKMT	0
KCNH2	CHKA	0
KCNH2	IL9R	0
KCNH3	CRTAC1	0
KCNH3	DIS3	0
KCNH3	POFUT1	0
KCNH3	STK4	0
KCNH3	TCF7L1	0
KCNH4	CEP41	0
KCNH4	CREG1	0
KCNH4	FKBP7	0
KCNH4	GTF3C3	0
KCNH5	ABCB11	0
KCNH5	BBX	0
KCNH5	TRNAU1AP	0
KCNH6	ATP10D	0
KCNH6	SCN10A	0
KCNH7	MMAA	0
KCNIP1	PRX	0
KCNIP2	SYMPK	0
KCNIP2	TMEM25	0
KCNIP3	CHCHD2P9	0
KCNIP3	CTCFL	0
KCNIP3	LIPH	0
KCNIP3	SERPINB1	0
KCNIP4	BNIP3L	0
KCNIP4	PZP	0
KCNJ1	CDO1	0
KCNJ1	RDX	0
KCNJ1	USP29	0
KCNJ10	HIF1AN	0
KCNJ10	USP18	0
KCNJ11	KLHL3	0
KCNJ11	NXF1	0
KCNJ11	TENT2	0
KCNJ12	PLA2G7	0
KCNJ13	KALRN	0
KCNJ13	SPP1	0
KCNJ13	STAG3L2	0
KCNJ14	H2AC21	0
KCNJ18	CDK2AP2	0
KCNJ18	CTNNBL1	0
KCNJ18	NFATC4	0
KCNJ18	RAX	0
KCNJ2	GRAP2	0
KCNJ2	HNRNPU	0
KCNJ2	LACTB	0
KCNJ2	PACSIN2	0
KCNJ2	SUZ12	0
KCNJ2	ZNF432	0
KCNJ3	ARID1A	0
KCNJ3	CIAO1	0
KCNJ3	CPA3	0
KCNJ3	CYB561D2	0
KCNJ3	PRPF8	0
KCNJ4	GNAS	0
KCNJ4	PEMT	0
KCNJ4	SMAD9	0
KCNJ4	TFEB	0
KCNJ5	LTK	0
KCNJ5	NAGK	0
KCNJ5	SLC39A7	0
KCNJ5	TEKT4	0
KCNJ6	PIM2	0
KCNK1	AAK1	0
KCNK1	ENPP2	0
KCNK10	ATP5PD	0
KCNK10	CEP295	0
KCNK10	CHCHD10	0
KCNK10	WAS	0
KCNK12	ATP13A1	0
KCNK12	CBX6	0
KCNK12	IFNW1	0
KCNK13	CCDC170	0
KCNK15	CCL11	0
KCNK16	NPFFR2	0
KCNK17	CA11	0
KCNK17	PDX1	0
KCNK18	LIFR	0
KCNK2	RAD51AP1	0
KCNK3	CATSPER4	0
KCNK3	COX19	0
KCNK4	MTMR4	0
KCNK5	NTN1	0
KCNK5	SMC4	0
KCNK6	PRODH	0
KCNK6	PRPF40A	0
KCNK7	CYP24A1	0
KCNK7	EGF	0
KCNK7	NUPR1	0
KCNK7	PYDC5	0
KCNK9	ADD1	0
KCNK9	CEP83	0
KCNK9	HMGN2	0
KCNMA1	EFTUD2	0
KCNMA1	MFSD2B	0
KCNMB1	BAMBI	0
KCNMB1	COPE	0
KCNMB1	RPL7	0
KCNMB1	TBC1D8	0
KCNMB2	IL27	0
KCNMB2	PGLS	0
KCNMB3	CALCRL	0
KCNMB3	HMG20A	0
KCNMB3	UBXN2A	0
KCNMB4	ACVR2B	0
KCNN1	BBS2	0
KCNN1	GBP2	0
KCNN1	MIS18A	0
KCNN2	DHX36	0
KCNN4	ARHGAP17	0
KCNN4	IQSEC1	0
KCNN4	NDUFC2	0
KCNN4	OR52A5	0
KCNN4	PTGES2	0
KCNN4	TUBB1	0
KCNQ1	MPC2	0
KCNQ1	PTPRR	0
KCNQ2	AMY1C	0
KCNQ3	C2CD3	0
KCNQ3	PRODH2	0
KCNQ3	PSPH	0
KCNQ4	EN1	0
KCNRG	NDUFB10	0
KCNRG	SLC38A6	0
KCNS1	CD2	0
KCNS1	CKS1B	0
KCNS2	NCLN	0
KCNS2	NGLY1	0
KCNS2	OR10H4	0
KCNS3	HIBCH	0
KCNS3	IGLL1	0
KCNS3	RBBP4	0
KCNS3	SYT15	0
KCNS3	TMEM86B	0
KCNT2	CCDC170	0
KCNT2	DHX29	0
KCNT2	IZUMO1R	0
KCNV1	IGHV3OR16-12	0
KCNV1	MYC	0
KCNV2	COG8	0
KCNV2	SON	0
KCTD1	CDH1	0
KCTD1	GZF1	0
KCTD1	SKI	0
KCTD10	MGMT	0
KCTD10	TNK2	0
KCTD13	CXCR4	0
KCTD13	PRDM14	0
KCTD13	SLC12A1	0
KCTD2	ZBTB43	0
KCTD5	CDX1	0
KCTD5	HPGDS	0
KCTD5	RNF207	0
KCTD6	GON4L	0
KCTD6	NR1H3	0
KCTD6	NTNG2	0
KCTD8	PPIAL4E	0
KCTD8	SRSF10	0
KCTD8	UBR1	0
KDELR1	COPS8	0
KDELR1	MTERF3	0
KDELR2	CABIN1	0
KDELR2	MOGS	0
KDF1	GBP6	0
KDF1	GRK3	0
KDF1	TOX4	0
KDM1A	A0A0U1RQV5	0
KDM1A	ANGPTL3	0
KDM1A	DRGX	0
KDM1A	PLEKHJ1	0
KDM1A	PYURF	0
KDM1A	RGMA	0
KDM1A	TMEM80	0
KDM1B	ATP5MC2	0
KDM1B	CUX1	0
KDM1B	CYP21A2	0
KDM1B	IGLV3-1	0
KDM1B	TAF11L3	0
KDM1B	WASF1	0
KDM2B	BBS2	0
KDM2B	COL9A2	0
KDM2B	GPR19	0
KDM3A	CDIN1	0
KDM3A	ISG15	0
KDM3B	MRPS30	0
KDM3B	MTERF1	0
KDM3B	NRCAM	0
KDM4A	STK33	0
KDM4B	ATP2C2	0
KDM4B	CLGN	0
KDM4B	POM121B	0
KDM4C	ATMIN	0
KDM4C	HOXA4	0
KDM4D	ALG2	0
KDM4D	DMRT3	0
KDM4D	FBXO5	0
KDM4E	DBF4	0
KDM4E	GOLT1A	0
KDM4F	CBR4	0
KDM4F	EIF4G3	0
KDM4F	PMS2P11	0
KDM4F	RCAN1	0
KDM4F	SUN2	0
KDM5A	SHLD2	0
KDM5A	TNFSF8	0
KDM5D	APOL2	0
KDM5D	OCLN	0
KDM5D	RPS4Y2	0
KDM6A	NEIL2	0
KDM6B	GINS3	0
KDM7A	ABCC10	0
KDM7A	MED24	0
KDM8	COA5	0
KDM8	MEMO1	0
KDM8	NUDT16L1	0
KDR	ATP8B2	0
KDR	NIT1	0
KDR	SLC47A1	0
KDSR	RNF217	0
KDSR	TRIOBP	0
KEAP1	POU3F1	0
KHDC1L	ALDH3A1	0
KHDC1L	MSL1	0
KHDC1L	OVOL1	0
KHDC3L	ILRUN	0
KHDRBS1	SCARA3	0
KHDRBS2	CHML	0
KHDRBS3	UNC45A	0
KHK	NGDN	0
KHNYN	HEXIM2	0
KHSRP	C1QTNF4	0
KIAA0319	GAA	0
KIAA0319	GPKOW	0
KIAA1109	PMM1	0
KIAA1109	RANGAP1	0
KIAA1614	CHP1	0
KIAA1614	SOX14	0
KIDINS220	AMER3	0
KIF11	SDF2L1	0
KIF12	ARHGEF9	0
KIF12	CUL5	0
KIF13A	RMC1	0
KIF13B	GGH	0
KIF15	ANXA4	0
KIF15	GYG1	0
KIF15	STYX	0
KIF16B	URI1	0
KIF16B	ZBED4	0
KIF18A	ATF7	0
KIF18A	LILRB4	0
KIF18A	LYZ	0
KIF18A	USP17L20	0
KIF18A	ZC3H12C	0
KIF18B	ABHD12B	0
KIF18B	BICRAL	0
KIF18B	KBTBD7	0
KIF18B	PBXIP1	0
KIF19	CSTF2	0
KIF19	PAK1IP1	0
KIF19	SPOP	0
KIF19	STT3B	0
KIF1A	CTR9	0
KIF1A	KDM7A	0
KIF1A	PTPRCAP	0
KIF1C	BPHL	0
KIF1C	SLC2A4	0
KIF1C	TNIK	0
KIF20A	PROKR1	0
KIF20A	ZSCAN4	0
KIF21B	AHCYL2	0
KIF22	DCX	0
KIF22	KPTN	0
KIF22	SERPINI1	0
KIF23	TBX19	0
KIF24	CAMK1D	0
KIF26A	ACTR3	0
KIF26A	TRAF4	0
KIF28P	CACNB3	0
KIF28P	KIF18A	0
KIF28P	ZWINT	0
KIF2A	EFNB1	0
KIF2A	OR2D2	0
KIF2B	MAIP1	0
KIF2B	NPR3	0
KIF2C	CNIH1	0
KIF2C	PEMT	0
KIF3A	ISOC2	0
KIF3A	WASHC2C	0
KIF3B	MIF4GD	0
KIF3B	MTREX	0
KIF3B	MYB	0
KIF3B	PPP2R5C	0
KIF3C	BAIAP3	0
KIF3C	CDC7	0
KIF3C	TLCD1	0
KIF3C	TYRP1	0
KIF4A	DESI1	0
KIF4A	HGSNAT	0
KIF4A	PAQR7	0
KIF5A	P4HB	0
KIF5C	ALKBH3	0
KIF6	CLDN4	0
KIF6	PTGR1	0
KIF7	ACOD1	0
KIF7	BRK1	0
KIF7	SEMA4D	0
KIF7	TINF2	0
KIFAP3	ANO7	0
KIFAP3	CHD7	0
KIFAP3	RNLS	0
KIFAP3	SIX2	0
KIFBP	B3GAT2	0
KIFBP	MRS2	0
KIFBP	PREX1	0
KIFC1	CDH20	0
KIFC1	PIH1D2	0
KIFC1	ZNF302	0
KIFC2	CTNNA1	0
KIFC2	FABP7	0
KIFC2	IFNL3	0
KIFC2	PSMB9	0
KIFC2	TGM5	0
KIFC2	UCN2	0
KIFC3	PRKCI	0
KIN	AOC2	0
KIN	IKZF5	0
KIR2DL1	NFATC3	0
KIR2DL1	OVCA2	0
KIR2DL3	EIF2S2	0
KIR2DL4	AKAP7	0
KIR2DL4	HYAL4	0
KIR2DL4	IGKV1D-12	0
KIR2DL4	SERINC5	0
KIR2DL4	ZBTB17	0
KIR2DL4	ZNF443	0
KIR2DS1	CTSH	0
KIR2DS2	VPS50	0
KIR2DS5	AGPS	0
KIR2DS5	H7C1Q1	0
KIR2DS5	IDH3B	0
KIR2DS5	MACIR	0
KIR3DL1	CD55	0
KIR3DL1	EDC4	0
KIR3DL1	NPW	0
KIR3DL1	NSA2	0
KIR3DL2	AMPD1	0
KIR3DS1	ARHGEF17	0
KIR3DS1	INSRR	0
KIR3DS1	NAA30	0
KIRREL1	CD58	0
KIRREL1	DBP	0
KIRREL2	GAB2	0
KIRREL3	MICALL1	0
KIRREL3	SGK2	0
KIRREL3	SPTBN4	0
KIRREL3	TAL1	0
KISS1	DAZ4	0
KISS1R	MESD	0
KISS1R	MFN1	0
KISS1R	RPS15A	0
KIT	MT1A	0
KIT	PHF20	0
KIZ	HOXC13	0
KIZ	LACRT	0
KL	TAF11L7	0
KLB	NCOR2	0
KLC1	KBTBD6	0
KLC1	PCGF6	0
KLC1	TBC1D15	0
KLC2	FER1L5	0
KLC2	SOX30	0
KLC2	ZNF454	0
KLF1	MRTFA	0
KLF10	SPRED2	0
KLF11	CRHBP	0
KLF11	EFNB1	0
KLF11	LARGE2	0
KLF11	LRRC4	0
KLF12	TIAF1	0
KLF13	COL7A1	0
KLF13	REEP5	0
KLF13	TRPC3	0
KLF14	RFPL2	0
KLF16	EIF2S1	0
KLF16	LSG1	0
KLF17	POU5F2	0
KLF2	MINDY2	0
KLF2	ULBP3	0
KLF2	USP12	0
KLF3	CEP131	0
KLF3	MKS1	0
KLF3	NRCAM	0
KLF3	TEX19	0
KLF4	GSTO2	0
KLF4	SPIN2A	0
KLF5	BATF	0
KLF5	RNASEH2C	0
KLF6	PIK3CG	0
KLF6	SESN1	0
KLF6	TAS2R1	0
KLF6	USP28	0
KLF7	MAGEB4	0
KLF7	NUAK1	0
KLF7	THOC1	0
KLF8	PLA2G2D	0
KLF8	TAF11L4	0
KLF9	DHH	0
KLF9	IGHV1-69-2	0
KLF9	VKORC1	0
KLF9	ZNF33B	0
KLHDC1	ATP6V1E2	0
KLHDC1	H2BC13	0
KLHDC1	KRT71	0
KLHDC1	PPARA	0
